0|002945|20190701|-3942.070068
0|002939|20190701|13538.870117
1|603915|20190701|1584.479980
0|300538|20190701|118.639999
0|300636|20190701|-1523.839966
1|603106|20190701|-3242.770020
0|300023|20190701|-3845.489990
0|300768|20190701|4374.020020
0|002848|20190701|3032.979980
0|002885|20190701|2388.330078
0|002070|20190701|151.679993
1|603299|20190701|123.320000
1|600401|20190701|119.809998
1|600687|20190701|87.610001
0|300748|20190701|-103.389999
0|300779|20190701|-129.270004
0|300781|20190701|-695.210022
1|603738|20190701|-1386.000000
0|002659|20190701|-4111.899902
1|601138|20190701|23637.300781
0|000544|20190701|2881.149902
1|600968|20190701|1116.949951
0|002956|20190701|655.109985
0|200725|20190701|375.209991
1|603697|20190701|88.169998
0|000693|20190701|-2.160000
1|600186|20190701|-228.119995
0|000715|20190701|-375.380005
0|002155|20190701|-2517.600098
0|300739|20190701|-3151.169922
